review_scores_rating
4.86
4.75
4.88
4.92
4.73
4.77
4.99
4.5
4.41
5
4.86
4.87
4.96
5
4.71
4.42
4.75
4.93
4.95
4.77
4.61
4.88
4.63
5
4.32
4.67
4.95
4.36
4.54
4.8
4.5
4.92
4.93
4.73
5
4.48
4.64
4.75
4.84
3
5
4.63
4.67
4.03
5
4.86
4.8
5
3.75
4.75
4.53
4.82
4.95
4.83
4.99
5
4.88
4.8
5
4.65
4.5
4.61
5
4.75
4.71
5
5
4.83
4.86
3.77
4.74
4.86
4.91
4.96
4.2
5
5
5
4.67
5
5
2
5
4.87
4.36
4.6
4.93
5
4.64
4.75
4.17
4.69
5
4.89
4.71
4.9
5
5
4.7
5
5
5
4.42
4.6
4.88
4.51
4.91
4.86
4.8
4.68
4.83
4.9
5
5
5
5
3.67
4.93
3
4.95
4.9
4.74
3.5
4.63
4.4
4.89
4.64
5
4.54
5
3.9
5
5
4.91
5
4.69
5
4.89
4.99
4
4.85
4.57
5
5
4.93
4.39
4.57
4.96
4.76
4.35
4.75
4.89
4.33
4.67
4
4.4
4.99
4
5
5
4.93
4.63
4.61
4.67
5
4.88
4.68
5
4
4.79
4.86
4.53
4.9
4.69
4.73
4.33
5
4.71
4.31
4.5
4.85
5
4.94
4.88
4.98
4.59
4.51
4.74
4.89
4.75
5
4.47
4.1
5
5
4.64
4.92
4.92
4.64
4
4.84
5
5
4.58
4
4.79
4.93
4.63
4.83
4.76
4.66
5
4.67
4.18
4.83
4.67
4.75
5
5
5
5
4.22
4.71
4.85
4.95
4.6
5
4.81
4.48
4.84
4.9
4.71
4.79
4.96
4.78
5
4.47
4.95
4.88
4.94
4.59
4.51
5
4.88
3.77
5
4.67
4.42
4.96
5
4.74
5
4.92
4.63
5
5
4.91
5
4.28
5
4.96
4.91
4.81
5
4.79
4.75
4.75
4.73
4.86
4.82
5
4.9
4.89
4.97
4.95
3.75
4.9
4.56
4.77
4.99
4.69
5
4.57
4.6
4.73
4.41
5
4.92
4.86
4.34
4.89
4.87
4.88
4.74
4.93
3.88
4.95
5
4.94
4.68
5
4.88
3.92
4.84
4.96
4.94
4
5
3.75
4.9
4.86
4.65
4.87
4
4.69
4.6
4.85
3
4.97
4.76
4.43
4.55
4.98
4.83
4.93
5
5
4.87
4.92
4.37
4.94
4.74
4.84
4.18
5
5
5
4.86
4.87
4.41
4
4.82
4.75
5
4.57
4.62
4.8
4.74
4.89
4.79
5
5
4.72
4.66
4.96
4.82
5
3
4.96
4.7
4.65
4.73
4.93
4.56
4.89
4.89
4.96
4.99
4.57
4.5
4.83
4.54
4.83
4.86
5
5
5
4.87
4.86
4.72
3.5
4.82
4.5
4.78
4.76
4.92
4.99
3.67
4.59
5
4.9
5
4.92
5
4.97
4.67
4.21
4.83
5
4.44
4.86
4.8
4.87
4.64
4.33
3
5
4.94
5
4.79
4.84
4.63
5
4.84
4.71
4.84
5
4.69
4.5
4.92
4.1
5
5
4.6
4.89
4.52
4.38
5
4.84
5
4.47
4.78
5
4.86
4.82
3
4.71
4.7
4.77
5
3.5
4.5
4.89
4.73
4.94
3.89
4.86
5
4.14
4.56
3
4.9
4.85
5
4.79
4.82
4.67
5
4.9
5
4.67
4.48
4.91
4.59
4.85
4.55
4.82
4.71
4.92
4.56
4.78
4.72
4.48
4.64
4.29
4.95
4
5
5
4.74
4.5
4.85
4.78
4.89
3
4.5
5
4.76
4.85
4.43
4.86
2.33
4.86
5
5
4.94
5
4.88
4.51
4.69
4.75
5
4.91
5
4.5
5
4.86
4.79
4.9
4.49
4.5
4.48
4.72
4.96
4.13
5
4.8
4.9
4.96
4.91
4.86
4.91
3.67
5
4.88
4.43
3.5
4.96
4.54
4.64
4.67
5
4.87
4.47
4.71
4.69
4.82
4.75
4.75
4.71
5
4.38
4.8
5
4.65
4.86
4.75
4.95
4.94
5
4.62
4.9
4.89
4.4
5
4.92
5
4.84
5
4.56
4.75
5
3.67
5
4.89
4.83
5
3
4.89
5
4.5
4.92
4.92
4.93
4.84
5
5
5
4.75
4.62
4.75
4.47
4.95
4.64
4.93
4.94
4.6
4.97
5
4.88
5
4.94
4.58
4.95
4.59
5
5
4.9
5
5
5
4.75
5
5
5
5
4.66
5
4.93
4.86
5
4.81
4.89
4.77
4.71
4.8
4.77
4.5
4.77
4.8
4.96
4.71
4
5
5
4.89
4.8
4.64
5
5
4.72
5
4.53
4.9
4
4.65
4.62
4.33
5
4.86
5
4.99
4.25
5
5
1
4.76
4.83
4.67
4.9
5
5
5
5
4.69
5
4.96
4.57
5
4.33
5
4.56
4.83
4.57
4.5
4.96
4.36
4.93
4.73
5
5
4.66
4
1
4.94
4.68
4.2
4.5
4.57
4.67
4.72
4.38
4.76
4.82
5
4.69
4.6
4.67
4.95
4.88
5
4.81
4.38
4.54
5
5
4.5
4.89
5
4.85
4.78
4.76
4.96
4.93
4.78
3
4.75
4.83
4.33
4.86
4.91
5
4.82
5
4.65
4.91
5
5
4.89
5
5
5
4
4.88
5
4.98
4.87
5
4.79
5
3
5
4.79
4.6
4.89
4.5
4.87
4.81
4.5
5
4.85
5
4.74
4.59
5
4.75
4.94
4.85
4.5
4.64
5
4.79
4.93
4.97
4.9
4.98
5
4.59
4.8
5
5
4.08
5
4.67
5
3
4.78
5
5
4.67
4.82
4.66
5
4
5
4.92
4.67
5
4.81
4.64
5
4.45
4.94
4.78
4.86
4.83
4.79
5
4.77
4.92
4.99
4.57
4
4.67
5
5
5
5
4.81
4.87
5
4.97
4.98
5
4.95
4.29
5
5
5
4.68
4.9
4.69
5
4.75
4.29
4.75
4.98
4.88
4.98
4.78
4.8
3.5
5
4
4.87
4.75
4.87
4.75
4.86
5
5
4.81
4.75
4.9
4.56
4.88
4.87
4.91
4.77
5
4.8
4.75
4.54
4.88
4.88
4.55
5
4.77
4.76
4.59
5
3
4.83
4.44
4.67
4.88
4.89
4.89
4.85
4.96
4.96
4.81
4.8
4.73
4.96
4.8
4.93
2.5
4.85
3.6
4.83
4.97
4.88
5
5
5
4.61
4.71
5
4.79
4.8
5
4.74
4.5
4.97
4.56
4.97
5
4.83
4.94
5
4.81
4
5
5
4.33
2.33
4.9
4.95
4.2
3.5
4.89
4.76
5
4.67
4.75
5
5
4.81
4.73
4.89
4.55
4.75
4.86
4
5
4.94
3.33
4
4.97
4.27
5
5
4.53
4.98
4.77
5
4.75
4.67
4.71
4.78
5
5
5
4.79
4.83
4.78
4.87
4.95
1
4.73
3
4.5
5
4.91
4.87
4.97
4.13
4.85
4.97
4.69
4.69
5
4.73
4.94
4.17
4.41
4.9
4.79
5
4.33
4.69
5
4.84
4.86
5
4.95
4.69
4.8
4.76
4.47
4.75
4.93
4.5
5
4.64
4.87
4.43
5
5
4.89
4.94
4.17
4.9
4.83
4
4.67
4.7
4.82
4.14
5
4.61
5
4.85
4.71
4.7
4
4.82
4.25
4.9
4.08
4.13
4.33
4.53
4.91
4.8
4.8
4.98
4.67
5
4.86
5
4.9
4.89
4.53
4.76
4.89
4.85
4.87
4.71
4
5
4.9
5
4.77
4.58
5
4.89
4.8
5
4.84
5
4.59
4.9
4.78
4.9
4.86
5
4.67
4.43
4.9
4.19
4.8
5
4
4.84
4.87
4.5
4.8
5
4.6
5
4.61
4.96
4.9
5
4.92
5
4.38
4.79
5
3.5
4.57
4
4.14
5
5
5
4.97
4.77
5
4.72
5
5
4.9
4.67
4.63
4.8
4.69
4.61
4.89
4.93
2
5
4.5
4.75
5
4.83
4.46
4.91
4.84
4.77
4.75
5
4.5
4.88
4.67
4.44
4
4.69
5
4.47
4.58
4.8
4.82
4.61
4
4.95
4.76
4
4.93
4.93
4.14
5
4.84
4
4.95
4.89
3
4.91
5
4.33
4.67
4.92
4.97
4.73
4.93
4.37
4.86
4.92
5
4.85
5
4.91
4.86
4.57
4.61
4.87
3.5
4.88
4
5
5
4.95
5
5
4.88
4.75
4.88
5
4.88
4.84
4.75
4.81
4.6
4.72
5
5
4.67
4.64
4.33
4.57
4.56
5
4.69
4.94
4.9
5
4.8
4.5
4.78
4.91
4.63
5
4.89
4.33
5
5
4.74
5
4.69
5
5
5
4.87
5
4.82
3.55
4.46
4.8
4.56
5
5
3.85
5
5
4.71
4.78
4.77
4.93
4.68
5
4.42
5
4.85
4.88
4.9
5
4.6
4.13
5
4.76
5
5
5
5
4.66
5
4.68
4.62
5
4.77
4.57
5
5
4.8
4
4.8
5
4.81
4.83
5
5
4.69
4.79
4.71
5
4.33
4.71
3.5
4.73
5
4.69
3.71
5
4.8
4.59
4.25
4.59
4.89
5
5
4.89
5
4.9
4.86
5
4.83
4.82
5
4.13
4.73
4.67
5
4.63
4.83
5
3.83
4.95
4.78
4.74
5
4.33
4.75
4
5
4.78
5
4.95
4.78
5
4.93
4.93
4.67
5
4.53
4.76
4.85
4.64
4.91
4.97
5
5
5
4.56
4.75
5
4.7
4
4.45
4.92
5
4.32
4.88
4.5
4.59
5
4.79
4.74
5
4.8
5
4.73
4.85
4.67
4.72
4.85
4.97
4.67
5
4.88
4.92
4.47
4.86
4.89
5
4.73
4.84
4.74
4.25
4.67
5
4.95
4.58
5
4.94
3.96
4.93
4.69
4.87
4.13
5
4.57
4.92
4.95
4
4.76
4.33
4.8
5
3.33
4.91
4.97
5
4.67
4
4.76
4.74
5
4.89
4.48
4.83
5
4.67
5
5
4.55
4.6
4.53
5
4.91
5
4.68
5
4.89
4.25
4.57
4.91
5
4.78
5
4.75
5
5
4.84
4.92
5
4.72
4.5
5
4.76
4.82
5
5
5
4.8
4.57
4
5
4.55
4.88
4.99
4.71
4.75
4.88
5
4.75
5
4.97
4.81
4.79
5
4.98
5
4.94
4.2
4.75
4.82
5
4.6
5
4.72
4.5
4.86
4.98
4.99
4.74
5
5
4.7
4.33
4.88
4.53
4.14
4.52
4.67
5
4.94
4.72
4.65
4.72
3.5
4.75
4.72
4.58
4.85
5
5
4.76
5
4.5
4.64
4.98
4.83
5
4.67
5
4.95
4.76
4.76
5
4.93
4.98
4.86
4.88
4.74
4.71
4.5
4.68
1
4.91
4.79
4.89
5
4.78
4.85
4.82
5
4.27
4.54
4.53
4.75
4.9
4.44
4.5
4.86
5
4.8
4.96
4.44
4.78
4.94
4.58
4.88
4.91
4.75
5
4.67
4.72
4.82
4.68
4.54
4.86
5
4.92
5
5
4.67
5
4.93
4.54
4.47
4.81
4.35
4.74
4.2
4.54
4.94
4.81
4.77
4.81
4.5
5
4.88
4.97
5
4.77
4.81
4.43
1
5
4.98
4.31
5
4.85
4.88
4.9
4.5
4.91
4.46
4.93
4.64
4.83
4.83
4.74
5
4.9
5
4.25
4.57
4.75
5
5
4.29
5
4.5
4.82
5
4.33
4
4
4.4
4.5
4.76
5
3.9
4.91
5
4.83
4.59
5
4.98
4.8
4.81
5
4.4
5
4.71
4
4.71
4.71
5
4.61
4.93
4.56
4.92
5
4.19
4.69
4.86
4.67
5
4.7
4.44
5
4.81
4.9
4.53
4.9
4.59
4.33
4.75
4.92
4.92
4.47
5
4.82
4.93
4.6
4.76
5
4.94
4.8
4.83
4.67
4.5
5
4.77
4.68
4.75
3.63
5
4.53
4.61
4.65
4.68
4.77
5
2
4.96
5
4.93
4.65
5
4.76
5
4.8
5
4.76
4.73
4.1
4.56
5
4.79
4.76
4.99
4.82
4.86
4.91
4.72
4.76
4.85
4.5
4.52
5
4.58
5
4.84
4.55
4.68
4.17
4.67
4.86
4.5
4.83
5
4.94
4.89
4.6
5
4.27
4.93
4.8
5
4.81
4.74
4.78
4.64
4.95
4.92
4.92
4.45
4.6
4.45
5
4.9
4.15
5
4.95
4.82
4.63
5
4.88
4
5
4.75
5
5
4.89
4.7
3.92
4.73
4.8
4.98
4.93
4.88
5
4.4
3.75
4
5
4.9
4.88
4
4.96
5
4.97
4.93
4.77
4.85
5
5
4.63
4.36
4.5
4.62
4.87
4.58
4.73
4.86
4.89
4.7
4.63
4.59
4.78
4.96
4.88
4.85
4.94
4.72
4.93
4.54
4.81
4.82
4.76
4
4.33
4
4
4.75
4.81
4.88
4.9
4.82
3.86
5
4.99
4.94
4
5
5
4
4.92
4.82
4.48
4.5
4.96
4
1
4.5
5
4.77
5
5
5
4.44
4.08
4.9
5
5
4.79
4.79
4.88
4.9
4.57
4.8
3.67
4.72
4.87
4.83
4.84
4.75
4.75
4.8
4.5
4.8
4.83
4.17
4.9
5
5
4.65
4.76
4.88
4.88
5
5
4.8
5
5
4.83
5
5
5
4.48
4.94
4.9
4.89
4.79
4.66
4.87
5
5
4.84
4.86
5
4.63
5
4.27
4.94
4.68
4.08
4.72
4.73
4.98
4.89
5
4.38
4.89
4.43
4.84
5
5
4.74
4.81
5
4.93
5
4.44
4.82
4
4.2
4.5
4.72
5
2
5
4.98
4.94
4.55
4.89
4.85
4.5
5
4.88
4.87
4.5
3
4.52
5
4.92
4.81
5
4.99
5
4.68
4.8
4.83
5
4.89
4.91
4.79
4
5
5
5
4.5
4.32
4.91
4.98
4.88
4.78
4.83
4.31
4.5
4.81
4.96
4.95
5
4
4.8
4.62
4.8
4.96
4.31
5
4.35
5
4.69
4
4.86
4.95
4.85
4.76
4.4
4.65
4.86
5
4.84
4.4
4.75
4.89
5
4
4.86
4.75
4.87
4.79
5
5
4.54
4.73
4.43
4.52
4.91
4.43
4.5
4.74
4.23
5
4.92
5
4.65
4.71
4.74
4.7
4.89
4.63
5
4.67
4.93
5
4.44
4.92
5
5
4.6
4.96
4.88
4.48
3.83
5
4.94
4.75
5
5
2
4.85
5
4.79
4.75
4.95
5
4.75
4.63
5
1
4.75
4.2
4.81
4.43
5
4.07
3.67
4.77
4.43
4.87
5
4.94
4.55
4.72
4.48
4.89
4.68
4.75
4.32
4.64
4.9
4
4.53
5
4.89
4.96
4.5
4.78
4.5
4.4
4.57
4.78
4.78
4.61
4.78
4.65
5
4.77
4.52
4.95
4.63
4.86
4.64
4.67
5
5
5
5
5
5
4.67
4.5
4.45
4.96
4.7
4.43
5
5
5
4.5
4.85
5
4.69
4.81
5
5
4.43
4.96
4.67
4.46
4.5
4.67
3.67
5
4.94
4.86
4.71
4.92
4.58
3.25
1
4.94
4.75
4.65
4.95
4
5
4.97
4.89
5
4.42
4.64
4.55
4.5
4.8
4.91
4.75
4.15
4.86
4.58
4.69
4.67
4.5
4.63
4.74
4.46
5
4.61
4.44
4.6
4.77
4.9
4.95
4.74
4.94
5
4.68
4.5
4.9
5
4.67
4.95
5
3.89
5
4.75
5
5
4.91
4.86
5
4.92
5
4.27
4.87
5
4.63
4.97
4.85
4.98
5
3.5
4.9
5
4.96
4.57
4.52
4.92
5
4.75
5
4.5
5
4.67
4.92
4.28
4.86
4.55
4.87
4.5
4.9
4.47
4.72
4.76
4.75
4.83
5
4.88
4.17
5
5
4.67
4.86
5
4.42
4
5
4.88
4.83
4.5
4.25
4.57
4.92
4.72
4.88
4.73
4.9
4.75
4.48
4.94
4.35
4.9
4.8
4.79
4.89
4.65
4.4
5
4.5
4.67
5
4.27
4.76
4.8
4.92
4.66
5
3.25
4.76
5
4.62
4
4.64
4.85
4.33
5
5
5
4.94
4.25
4.88
4.83
4.55
4.43
5
4.97
4.67
5
4.94
4.78
4
4.5
4.27
4.94
4.77
4.57
4.93
4
4.67
4.93
4.6
4.9
3.25
4.41
4.96
4.53
4.93
4.93
4.5
4.83
4.74
4.96
4.84
4.21
4.92
4.85
4.8
4.93
5
4.8
4.41
4.71
4.81
5
4.85
4.9
4.93
5
4.71
4.58
5
4.11
4.78
5
4.05
5
4.89
4
5
5
4.09
2
4.75
5
4.56
5
4.95
4.88
5
5
4.78
5
5
5
4.84
4
5
4.36
4.35
5
5
5
4.92
4.89
4.99
5
4.67
5
4.5
4.88
4.92
4.79
4
4.63
4.89
4.72
4.44
4.98
4.85
4.91
5
5
4.79
5
5
4.67
5
4.82
4.25
5
4.54
5
4.37
4.43
5
4.9
4.5
4.96
4.42
4.93
4.95
3.43
4.71
4.17
5
4.84
4.79
5
4.88
4.93
4.73
4.77
4.69
4.59
4.5
4.8
4.88
4.52
4.85
4.94
4.89
4
4.59
4.9
4
4.92
4.27
4.72
5
5
4.4
4.63
5
4.67
5
4.95
4.89
5
4.81
4.8
4.6
4.97
4.78
4.93
5
5
5
5
4.74
4
5
4.59
4.21
4.91
4.67
4.68
4.67
4.63
4.6
5
4.76
4.7
4.78
4.84
4.56
4.87
5
4.69
4.83
5
4.76
5
4.92
4.17
4.5
4.75
5
4.93
4.88
4.63
5
4.45
4.75
5
4.88
4.87
4.06
5
4.92
4.73
5
4.92
3.33
4.65
4.72
4.32
4.33
4.95
4.96
4
4.11
4.91
4.8
5
4.8
4.91
4.33
4.95
4.84
4.25
4.79
5
4.96
4.75
4.25
4.67
4.97
4.56
4.5
4.98
1
4.87
3.6
4.67
5
4.57
5
5
4.27
4.95
5
4.92
5
3.6
4.71
4.85
4.44
4.7
5
5
4.81
4.63
4.74
4.78
4.92
4.89
5
4.67
4.6
5
4.86
5
4.53
4.94
4.59
5
4.84
4.78
4.95
4.96
4.89
4.67
4.95
4
5
5
4.82
5
5
4.74
4.62
4.55
4.47
4.93
5
4.9
5
4.79
4.47
4.83
5
4.64
5
4.78
3.92
4.66
5
4.5
4.67
4.95
4.67
4.96
4.82
4.91
4.82
4.96
4.88
4.73
4.88
5
4.7
5
4.86
5
5
4.75
4.8
5
5
5
4.97
4.7
5
4.87
4.6
5
4.99
5
3
4.36
5
5
5
4.92
4.32
4.91
3
5
4.83
4.95
4.81
4.45
4.9
4.27
4.25
5
4.95
4.84
4
5
4.72
4.4
4.89
5
4.55
4.92
4.23
4.54
4
4.56
4.05
4.96
5
4.94
4.83
4.86
4.84
5
4.92
4.48
4.58
4.98
4.78
5
4.96
4.85
5
5
5
4.62
5
4.88
4.87
5
5
4.89
4.85
3.5
5
5
4.85
4.6
4.25
4.95
5
4.4
4.88
5
4.9
5
4.54
2
4.43
4.77
4.63
4.54
4.67
5
4.38
5
5
4
4.9
4.2
5
4.84
5
4.75
4.5
5
4
4.62
4.33
4.96
4.07
5
4.95
5
4.5
5
3
5
4.69
4.71
4.75
4
4.71
5
4.9
5
4.83
4.67
4.67
4.33
4.86
4.61
4.7
4.83
4.49
5
4.94
5
4.75
4.5
4.76
4.69
5
4.83
4.83
5
4.54
4.98
4.5
4.71
4.85
4.98
5
5
4.95
4.38
4
4.21
1
4.95
4.93
4.87
4
5
4.88
5
4.37
5
4
5
4.86
4.95
4.8
5
5
4.96
4.47
4.67
4.86
4.78
4.82
5
4.67
4.86
4.81
5
5
4.16
5
4.88
4.91
4.47
4.5
4.25
4.5
5
3.8
4.92
4.92
5
4.67
4.77
5
4.92
4.9
4.96
4.89
5
4.93
4.94
5
5
4.97
4.65
5
4.9
5
4.93
4
4.97
5
5
4.95
4.66
4.92
4.9
4.66
4.94
4.78
4
4.85
4.94
4.64
4.5
4.5
4.68
4.94
4.89
4.88
4.63
4
4.85
3
5
4.95
5
4.96
4.88
5
4.5
4.42
4.5
4.94
4.5
4.71
5
4.97
4.56
4.68
4.48
4.83
4.44
3.89
4.19
4.96
4.7
4.25
4.75
4.9
4.56
5
4.67
5
5
5
4.89
4.82
4
5
4.67
5
4
4.66
4.64
4.39
4.6
4.8
5
4.67
4.83
5
4.33
4.78
5
5
4.83
5
5
4.76
5
5
4.5
4
5
5
4.52
4.67
4.91
4.83
5
4.5
4.52
4.92
4.84
5
3.75
4.56
5
4.61
4.5
4.95
4.61
4.7
5
4.92
5
4.83
5
4.65
4.88
4.72
4.67
4.82
4.77
4.33
4.63
4.58
3.33
4.72
4.58
4.94
5
4.75
4.17
4.94
4.88
4.84
4.5
4.86
4.9
4.26
4.67
5
4.93
5
5
4.43
4.94
4.75
4.6
5
5
4.75
4.88
5
5
4.89
4.82
4.88
4.5
5
4.63
4.82
3
4.85
4.65
4.67
4.78
5
5
4.9
5
4.84
5
5
